,duration,price,date,origination,destination,depart,arrive,mode
327,312,$305.00 ,10/20/19,Boston,Philadelphia,11:00:00 AM,4:12:00 PM,train
328,372,$208.00 ,10/20/19,Boston,Philadelphia,8:35:00 AM,2:47:00 PM,train
329,381,$208.00 ,10/20/19,Boston,Philadelphia,1:10:00 PM,7:31:00 PM,train
330,391,$208.00 ,10/20/19,Boston,Philadelphia,3:05:00 PM,9:36:00 PM,train
331,313,$305.00 ,10/20/19,Boston,Philadelphia,4:56:00 PM,10:09:00 PM,train
332,384,$208.00 ,10/20/19,Boston,Philadelphia,12:10:00 PM,6:34:00 PM,train
333,359,$208.00 ,10/20/19,Boston,Philadelphia,9:35:00 AM,3:34:00 PM,train
334,367,$208.00 ,10/20/19,Boston,Philadelphia,8:40:00 AM,2:47:00 PM,train
335,316,$305.00 ,10/20/19,Boston,Philadelphia,11:55:00 AM,5:11:00 PM,train
336,376,$208.00 ,10/20/19,Boston,Philadelphia,1:15:00 PM,7:31:00 PM,train
337,378,$208.00 ,10/20/19,Boston,Philadelphia,12:16:00 PM,6:34:00 PM,train
338,385,$208.00 ,10/20/19,Boston,Philadelphia,3:11:00 PM,9:36:00 PM,train
339,312,$305.00 ,10/20/19,Boston,Philadelphia,3:00:00 PM,8:12:00 PM,train
340,312,$305.00 ,10/20/19,Boston,Philadelphia,4:00:00 PM,9:12:00 PM,train
341,318,$305.00 ,10/20/19,Boston,Philadelphia,12:55:00 PM,6:13:00 PM,train
342,311,$305.00 ,10/20/19,Boston,Philadelphia,12:00:00 PM,5:11:00 PM,train
343,307,$305.00 ,10/20/19,Boston,Philadelphia,11:05:00 AM,4:12:00 PM,train
344,306,$305.00 ,10/20/19,Boston,Philadelphia,3:06:00 PM,8:12:00 PM,train
345,307,$305.00 ,10/20/19,Boston,Philadelphia,4:05:00 PM,9:12:00 PM,train
346,312,$305.00 ,10/20/19,Boston,Philadelphia,1:01:00 PM,6:13:00 PM,train
347,420,$19.99 ,10/31/19,Philadelphia,Boston,11:50:00 PM,6:50:00 AM,bus
348,425,$21.00 ,10/31/19,Philadelphia,Boston,7:15:00 AM,2:20:00 PM,bus
349,390,$24.00 ,10/31/19,Philadelphia,Boston,4:15:00 PM,10:45:00 PM,bus
350,358,$83.00 ,10/31/19,Philadelphia,Boston,6:54:00 AM,12:52:00 PM,train
351,361,$85.00 ,10/31/19,Philadelphia,Boston,10:40:00 AM,4:41:00 PM,train
352,371,$85.00 ,10/31/19,Philadelphia,Boston,10:40:00 AM,4:51:00 PM,train
353,325,$239.00 ,10/31/19,Philadelphia,Boston,5:35:00 PM,11:00:00 PM,train
354,364,$85.00 ,10/31/19,Philadelphia,Boston,9:20:00 AM,3:24:00 PM,train
355,372,$85.00 ,10/31/19,Philadelphia,Boston,9:20:00 AM,3:32:00 PM,train
356,374,$85.00 ,10/31/19,Philadelphia,Boston,6:54:00 AM,1:08:00 PM,train
357,326,$177.00 ,10/31/19,Philadelphia,Boston,11:38:00 AM,5:04:00 PM,train
358,378,$85.00 ,10/31/19,Philadelphia,Boston,5:14:00 AM,11:32:00 AM,train
359,382,$85.00 ,10/31/19,Philadelphia,Boston,6:46:00 AM,1:08:00 PM,train
360,391,$85.00 ,10/31/19,Philadelphia,Boston,12:05:00 PM,6:36:00 PM,train
361,325,$177.00 ,10/31/19,Philadelphia,Boston,10:38:00 AM,4:03:00 PM,train
362,366,$85.00 ,10/31/19,Philadelphia,Boston,6:46:00 AM,12:52:00 PM,train
363,368,$85.00 ,10/31/19,Philadelphia,Boston,5:14:00 AM,11:22:00 AM,train
364,380,$85.00 ,10/31/19,Philadelphia,Boston,12:05:00 PM,6:25:00 PM,train
365,314,$177.00 ,10/31/19,Philadelphia,Boston,11:38:00 AM,4:52:00 PM,train
366,376,$106.00 ,10/31/19,Philadelphia,Boston,1:58:00 PM,8:14:00 PM,train
367,387,$106.00 ,10/31/19,Philadelphia,Boston,1:58:00 PM,8:25:00 PM,train
368,393,$106.00 ,10/31/19,Philadelphia,Boston,5:59:00 PM,12:32:00 AM,train
369,314,$208.00 ,10/31/19,Philadelphia,Boston,5:35:00 PM,10:49:00 PM,train
370,381,$106.00 ,10/31/19,Philadelphia,Boston,3:59:00 PM,10:20:00 PM,train
371,370,$106.00 ,10/31/19,Philadelphia,Boston,3:59:00 PM,10:09:00 PM,train
372,384,$106.00 ,10/31/19,Philadelphia,Boston,5:59:00 PM,12:23:00 AM,train
373,325,$208.00 ,10/31/19,Philadelphia,Boston,8:38:00 AM,2:03:00 PM,train
374,494,$173.00 ,10/31/19,Philadelphia,Boston,11:44:00 PM,7:58:00 AM,train
375,489,$173.00 ,10/31/19,Philadelphia,Boston,11:44:00 PM,7:53:00 AM,train
376,314,$177.00 ,10/31/19,Philadelphia,Boston,10:38:00 AM,3:52:00 PM,train
377,321,$208.00 ,10/31/19,Philadelphia,Boston,6:34:00 AM,11:55:00 AM,train
378,317,$208.00 ,10/31/19,Philadelphia,Boston,8:38:00 AM,1:55:00 PM,train
379,310,$208.00 ,10/31/19,Philadelphia,Boston,6:34:00 AM,11:44:00 AM,train
380,318,$305.00 ,10/31/19,Philadelphia,Boston,4:36:00 PM,9:54:00 PM,train
381,306,$305.00 ,10/31/19,Philadelphia,Boston,4:36:00 PM,9:42:00 PM,train
382,322,$305.00 ,10/31/19,Philadelphia,Boston,3:33:00 PM,8:55:00 PM,train
383,322,$305.00 ,10/31/19,Philadelphia,Boston,2:32:00 PM,7:54:00 PM,train
384,314,$305.00 ,10/31/19,Philadelphia,Boston,1:32:00 PM,6:46:00 PM,train
385,307,$305.00 ,10/31/19,Philadelphia,Boston,1:32:00 PM,6:39:00 PM,train
386,311,$305.00 ,10/31/19,Philadelphia,Boston,2:32:00 PM,7:43:00 PM,train
387,314,$305.00 ,10/31/19,Philadelphia,Boston,3:33:00 PM,8:47:00 PM,train
388,425,$33.00 ,10/27/19,Boston,Philadelphia,10:15:00 AM,5:20:00 PM,bus
389,420,$39.99 ,10/27/19,Boston,Philadelphia,11:45:00 PM,6:45:00 AM,bus
390,405,$29.00 ,10/27/19,Boston,Philadelphia,10:15:00 AM,5:00:00 PM,bus
391,360,$33.00 ,10/27/19,Boston,Philadelphia,11:30:00 AM,5:30:00 PM,bus
392,442,$95.00 ,10/27/19,Boston,Philadelphia,9:30:00 PM,4:52:00 AM,train
393,395,$33.00 ,10/27/19,Boston,Philadelphia,2:15:00 PM,8:50:00 PM,bus
394,435,$31.00 ,10/27/19,Boston,Philadelphia,7:00:00 PM,2:15:00 AM,bus
395,436,$95.00 ,10/27/19,Boston,Philadelphia,9:36:00 PM,4:52:00 AM,train
396,361,$138.00 ,10/27/19,Boston,Philadelphia,6:30:00 AM,12:31:00 PM,train
397,319,$208.00 ,10/27/19,Boston,Philadelphia,4:50:00 PM,10:09:00 PM,train
398,372,$138.00 ,10/27/19,Boston,Philadelphia,8:35:00 AM,2:47:00 PM,train
399,363,$138.00 ,10/27/19,Boston,Philadelphia,5:30:00 PM,11:33:00 PM,train
400,356,$138.00 ,10/27/19,Boston,Philadelphia,6:35:00 AM,12:31:00 PM,train
401,312,$208.00 ,10/27/19,Boston,Philadelphia,4:00:00 PM,9:12:00 PM,train
402,368,$138.00 ,10/27/19,Boston,Philadelphia,5:25:00 PM,11:33:00 PM,train
403,371,$138.00 ,10/27/19,Boston,Philadelphia,6:25:00 PM,12:36:00 AM,train
404,391,$138.00 ,10/27/19,Boston,Philadelphia,3:05:00 PM,9:36:00 PM,train
405,313,$208.00 ,10/27/19,Boston,Philadelphia,4:56:00 PM,10:09:00 PM,train
406,366,$138.00 ,10/27/19,Boston,Philadelphia,6:30:00 PM,12:36:00 AM,train
407,381,$173.00 ,10/27/19,Boston,Philadelphia,1:10:00 PM,7:31:00 PM,train
408,367,$173.00 ,10/27/19,Boston,Philadelphia,8:40:00 AM,2:47:00 PM,train
409,316,$208.00 ,10/27/19,Boston,Philadelphia,11:55:00 AM,5:11:00 PM,train
410,384,$173.00 ,10/27/19,Boston,Philadelphia,12:10:00 PM,6:34:00 PM,train
411,364,$208.00 ,10/27/19,Boston,Philadelphia,9:30:00 AM,3:34:00 PM,train
412,385,$173.00 ,10/27/19,Boston,Philadelphia,3:11:00 PM,9:36:00 PM,train
413,307,$208.00 ,10/27/19,Boston,Philadelphia,4:05:00 PM,9:12:00 PM,train
414,359,$208.00 ,10/27/19,Boston,Philadelphia,9:35:00 AM,3:34:00 PM,train
415,376,$208.00 ,10/27/19,Boston,Philadelphia,1:15:00 PM,7:31:00 PM,train
416,378,$208.00 ,10/27/19,Boston,Philadelphia,12:16:00 PM,6:34:00 PM,train
417,312,$208.00 ,10/27/19,Boston,Philadelphia,3:00:00 PM,8:12:00 PM,train
418,311,$208.00 ,10/27/19,Boston,Philadelphia,12:00:00 PM,5:11:00 PM,train
419,306,$208.00 ,10/27/19,Boston,Philadelphia,3:06:00 PM,8:12:00 PM,train
420,312,$260.00 ,10/27/19,Boston,Philadelphia,11:00:00 AM,4:12:00 PM,train
421,318,$260.00 ,10/27/19,Boston,Philadelphia,12:55:00 PM,6:13:00 PM,train
422,307,$260.00 ,10/27/19,Boston,Philadelphia,11:05:00 AM,4:12:00 PM,train
423,312,$260.00 ,10/27/19,Boston,Philadelphia,1:01:00 PM,6:13:00 PM,train
424,420,$39.99 ,10/20/19,Boston,Philadelphia,11:45:00 PM,6:45:00 AM,bus
425,360,$33.00 ,10/20/19,Boston,Philadelphia,11:30:00 AM,5:30:00 PM,bus
426,405,$31.00 ,10/20/19,Boston,Philadelphia,10:15:00 AM,5:00:00 PM,bus
427,425,$39.00 ,10/20/19,Boston,Philadelphia,10:15:00 AM,5:20:00 PM,bus
428,442,$106.00 ,10/20/19,Boston,Philadelphia,9:30:00 PM,4:52:00 AM,train
429,395,$39.00 ,10/20/19,Boston,Philadelphia,2:15:00 PM,8:50:00 PM,bus
430,435,$34.00 ,10/20/19,Boston,Philadelphia,7:00:00 PM,2:15:00 AM,bus
431,436,$106.00 ,10/20/19,Boston,Philadelphia,9:36:00 PM,4:52:00 AM,train
432,366,$138.00 ,10/20/19,Boston,Philadelphia,6:30:00 PM,12:36:00 AM,train
433,319,$305.00 ,10/20/19,Boston,Philadelphia,4:50:00 PM,10:09:00 PM,train
434,368,$208.00 ,10/20/19,Boston,Philadelphia,5:25:00 PM,11:33:00 PM,train
435,363,$173.00 ,10/20/19,Boston,Philadelphia,5:30:00 PM,11:33:00 PM,train
436,371,$208.00 ,10/20/19,Boston,Philadelphia,6:25:00 PM,12:36:00 AM,train
437,361,$208.00 ,10/20/19,Boston,Philadelphia,6:30:00 AM,12:31:00 PM,train
438,356,$173.00 ,10/20/19,Boston,Philadelphia,6:35:00 AM,12:31:00 PM,train
439,364,$208.00 ,10/20/19,Boston,Philadelphia,9:30:00 AM,3:34:00 PM,train
440,312,$305.00 ,10/20/19,Boston,Philadelphia,11:00:00 AM,4:12:00 PM,train
441,372,$208.00 ,10/20/19,Boston,Philadelphia,8:35:00 AM,2:47:00 PM,train
442,381,$208.00 ,10/20/19,Boston,Philadelphia,1:10:00 PM,7:31:00 PM,train
443,391,$208.00 ,10/20/19,Boston,Philadelphia,3:05:00 PM,9:36:00 PM,train
444,313,$305.00 ,10/20/19,Boston,Philadelphia,4:56:00 PM,10:09:00 PM,train
445,384,$208.00 ,10/20/19,Boston,Philadelphia,12:10:00 PM,6:34:00 PM,train
446,359,$208.00 ,10/20/19,Boston,Philadelphia,9:35:00 AM,3:34:00 PM,train
447,367,$208.00 ,10/20/19,Boston,Philadelphia,8:40:00 AM,2:47:00 PM,train
448,316,$305.00 ,10/20/19,Boston,Philadelphia,11:55:00 AM,5:11:00 PM,train
449,376,$208.00 ,10/20/19,Boston,Philadelphia,1:15:00 PM,7:31:00 PM,train
450,378,$208.00 ,10/20/19,Boston,Philadelphia,12:16:00 PM,6:34:00 PM,train
451,385,$208.00 ,10/20/19,Boston,Philadelphia,3:11:00 PM,9:36:00 PM,train
452,312,$305.00 ,10/20/19,Boston,Philadelphia,3:00:00 PM,8:12:00 PM,train
453,312,$305.00 ,10/20/19,Boston,Philadelphia,4:00:00 PM,9:12:00 PM,train
454,318,$305.00 ,10/20/19,Boston,Philadelphia,12:55:00 PM,6:13:00 PM,train
455,311,$305.00 ,10/20/19,Boston,Philadelphia,12:00:00 PM,5:11:00 PM,train
456,307,$305.00 ,10/20/19,Boston,Philadelphia,11:05:00 AM,4:12:00 PM,train
457,306,$305.00 ,10/20/19,Boston,Philadelphia,3:06:00 PM,8:12:00 PM,train
458,307,$305.00 ,10/20/19,Boston,Philadelphia,4:05:00 PM,9:12:00 PM,train
459,312,$305.00 ,10/20/19,Boston,Philadelphia,1:01:00 PM,6:13:00 PM,train
0,130,$5.00 ,10/24/19,Philadelphia,NYC,10:00:00 AM,12:10:00 PM,bus
1,130,$5.00 ,10/24/19,Philadelphia,NYC,9:00:00 AM,11:10:00 AM,bus
2,130,$5.00 ,10/24/19,Philadelphia,NYC,5:10:00 PM,7:20:00 PM,bus
3,120,$10.00 ,10/24/19,Philadelphia,NYC,7:00:00 AM,9:00:00 AM,bus
4,82,$55.00 ,10/24/19,Philadelphia,NYC,6:50:00 PM,8:12:00 PM,train
5,130,$5.00 ,10/24/19,Philadelphia,NYC,11:05:00 AM,1:15:00 PM,bus
6,130,$5.00 ,10/24/19,Philadelphia,NYC,12:20:00 PM,2:30:00 PM,bus
7,130,$5.00 ,10/24/19,Philadelphia,NYC,7:00:00 AM,9:10:00 AM,bus
8,110,$10.00 ,10/24/19,Philadelphia,NYC,8:15:00 AM,10:05:00 AM,bus
9,96,$55.00 ,10/24/19,Philadelphia,NYC,5:18:00 PM,6:54:00 PM,train
10,130,$5.00 ,10/24/19,Philadelphia,NYC,1:20:00 PM,3:30:00 PM,bus
11,130,$5.00 ,10/24/19,Philadelphia,NYC,2:15:00 PM,4:25:00 PM,bus
12,130,$5.00 ,10/24/19,Philadelphia,NYC,2:35:00 PM,4:45:00 PM,bus
13,110,$10.00 ,10/24/19,Philadelphia,NYC,10:00:00 AM,11:50:00 AM,bus
14,83,$55.00 ,10/24/19,Philadelphia,NYC,7:40:00 PM,9:03:00 PM,train
15,130,$5.00 ,10/24/19,Philadelphia,NYC,6:15:00 PM,8:25:00 PM,bus
16,130,$5.00 ,10/24/19,Philadelphia,NYC,6:00:00 AM,8:10:00 AM,bus
17,130,$5.00 ,10/24/19,Philadelphia,NYC,3:05:00 PM,5:15:00 PM,bus
18,110,$10.00 ,10/24/19,Philadelphia,NYC,11:00:00 AM,12:50:00 PM,bus
19,90,$55.00 ,10/24/19,Philadelphia,NYC,8:30:00 AM,10:00:00 AM,train
20,130,$5.00 ,10/24/19,Philadelphia,NYC,4:00:00 PM,6:10:00 PM,bus
21,120,$5.00 ,10/24/19,Philadelphia,NYC,10:10:00 AM,12:10:00 PM,bus
22,120,$5.00 ,10/24/19,Philadelphia,NYC,9:10:00 AM,11:10:00 AM,bus
23,109,$10.00 ,10/24/19,Philadelphia,NYC,12:01:00 PM,1:50:00 PM,bus
24,81,$55.00 ,10/24/19,Philadelphia,NYC,8:05:00 AM,9:26:00 AM,train
25,130,$5.00 ,10/24/19,Philadelphia,NYC,7:10:00 PM,9:20:00 PM,bus
26,120,$5.00 ,10/24/19,Philadelphia,NYC,5:20:00 PM,7:20:00 PM,bus
27,120,$5.00 ,10/24/19,Philadelphia,NYC,11:15:00 AM,1:15:00 PM,bus
28,110,$10.00 ,10/24/19,Philadelphia,NYC,3:30:00 PM,5:20:00 PM,bus
29,81,$55.00 ,10/24/19,Philadelphia,NYC,8:50:00 AM,10:11:00 AM,train
30,120,$5.00 ,10/24/19,Philadelphia,NYC,12:30:00 PM,2:30:00 PM,bus
31,120,$5.00 ,10/24/19,Philadelphia,NYC,7:10:00 AM,9:10:00 AM,bus
32,120,$5.00 ,10/24/19,Philadelphia,NYC,4:10:00 PM,6:10:00 PM,bus
33,110,$10.00 ,10/24/19,Philadelphia,NYC,7:30:00 PM,9:20:00 PM,bus
34,90,$55.00 ,10/24/19,Philadelphia,NYC,10:40:00 AM,12:10:00 PM,train
35,120,$5.00 ,10/24/19,Philadelphia,NYC,6:25:00 PM,8:25:00 PM,bus
36,120,$5.00 ,10/24/19,Philadelphia,NYC,1:30:00 PM,3:30:00 PM,bus
37,130,$9.00 ,10/24/19,Philadelphia,NYC,8:00:00 AM,10:10:00 AM,bus
38,110,$10.00 ,10/24/19,Philadelphia,NYC,1:30:00 PM,3:20:00 PM,bus
39,80,$55.00 ,10/24/19,Philadelphia,NYC,9:45:00 AM,11:05:00 AM,train
40,120,$5.00 ,10/24/19,Philadelphia,NYC,2:25:00 PM,4:25:00 PM,bus
41,120,$5.00 ,10/24/19,Philadelphia,NYC,2:45:00 PM,4:45:00 PM,bus
42,120,$5.00 ,10/24/19,Philadelphia,NYC,6:10:00 AM,8:10:00 AM,bus
43,110,$10.00 ,10/24/19,Philadelphia,NYC,2:30:00 PM,4:20:00 PM,bus
44,84,$55.00 ,10/24/19,Philadelphia,NYC,9:20:00 AM,10:44:00 AM,train
45,110,$10.00 ,10/24/19,Philadelphia,NYC,5:00:00 PM,6:50:00 PM,bus
46,110,$11.00 ,10/24/19,Philadelphia,NYC,6:00:00 AM,7:50:00 AM,bus
47,120,$15.00 ,10/24/19,Philadelphia,NYC,5:20:00 AM,7:20:00 AM,bus
48,130,$5.00 ,10/24/19,Philadelphia,NYC,9:00:00 PM,11:10:00 PM,bus
49,80,$55.00 ,10/24/19,Philadelphia,NYC,10:55:00 AM,12:15:00 PM,train
50,120,$15.00 ,10/24/19,Philadelphia,NYC,2:00:00 AM,4:00:00 AM,bus
51,110,$12.00 ,10/24/19,Philadelphia,NYC,7:00:00 AM,8:50:00 AM,bus
52,120,$15.00 ,10/24/19,Philadelphia,NYC,3:20:00 AM,5:20:00 AM,bus
53,120,$5.00 ,10/24/19,Philadelphia,NYC,3:15:00 PM,5:15:00 PM,bus
54,81,$55.00 ,10/24/19,Philadelphia,NYC,2:05:00 PM,3:26:00 PM,train
55,120,$5.00 ,10/24/19,Philadelphia,NYC,7:20:00 PM,9:20:00 PM,bus
56,120,$9.00 ,10/24/19,Philadelphia,NYC,8:00:00 AM,10:00:00 AM,bus
57,130,$5.00 ,10/24/19,Philadelphia,NYC,11:10:00 PM,1:20:00 AM,bus
58,120,$10.00 ,10/24/19,Philadelphia,NYC,6:00:00 PM,8:00:00 PM,bus
59,80,$55.00 ,10/24/19,Philadelphia,NYC,11:55:00 AM,1:15:00 PM,train
60,120,$10.00 ,10/24/19,Philadelphia,NYC,9:30:00 AM,11:30:00 AM,bus
61,120,$12.00 ,10/24/19,Philadelphia,NYC,10:00:00 AM,12:00:00 PM,bus
62,110,$10.00 ,10/24/19,Philadelphia,NYC,6:00:00 PM,7:50:00 PM,bus
63,119,$10.00 ,10/24/19,Philadelphia,NYC,12:01:00 PM,2:00:00 PM,bus
64,77,$55.00 ,10/24/19,Philadelphia,NYC,7:27:00 AM,8:44:00 AM,train
65,120,$10.00 ,10/24/19,Philadelphia,NYC,12:30:00 PM,2:30:00 PM,bus
66,120,$12.00 ,10/24/19,Philadelphia,NYC,8:00:00 AM,10:00:00 AM,bus
67,120,$9.00 ,10/24/19,Philadelphia,NYC,4:05:00 AM,6:05:00 AM,bus
68,120,$10.00 ,10/24/19,Philadelphia,NYC,5:00:00 PM,7:00:00 PM,bus
69,82,$55.00 ,10/24/19,Philadelphia,NYC,7:08:00 AM,8:30:00 AM,train
70,120,$5.00 ,10/24/19,Philadelphia,NYC,9:10:00 PM,11:10:00 PM,bus
71,120,$8.00 ,10/24/19,Philadelphia,NYC,11:00:00 AM,1:00:00 PM,bus
72,120,$10.00 ,10/24/19,Philadelphia,NYC,2:30:00 PM,4:30:00 PM,bus
73,120,$10.00 ,10/24/19,Philadelphia,NYC,3:15:00 PM,5:15:00 PM,bus
74,90,$55.00 ,10/24/19,Philadelphia,NYC,7:00:00 AM,8:30:00 AM,train
75,120,$5.00 ,10/24/19,Philadelphia,NYC,11:20:00 PM,1:20:00 AM,bus
76,130,$9.00 ,10/24/19,Philadelphia,NYC,9:00:00 AM,11:10:00 AM,bus
77,120,$10.00 ,10/24/19,Philadelphia,NYC,7:30:00 PM,9:30:00 PM,bus
78,120,$9.00 ,10/24/19,Philadelphia,NYC,7:00:00 PM,9:00:00 PM,bus
79,91,$55.00 ,10/24/19,Philadelphia,NYC,12:05:00 PM,1:36:00 PM,train
80,120,$12.00 ,10/24/19,Philadelphia,NYC,10:00:00 AM,12:00:00 PM,bus
81,120,$12.00 ,10/24/19,Philadelphia,NYC,12:00:00 PM,2:00:00 PM,bus
82,120,$9.00 ,10/24/19,Philadelphia,NYC,9:55:00 PM,11:55:00 PM,bus
83,120,$12.00 ,10/24/19,Philadelphia,NYC,9:00:00 AM,11:00:00 AM,bus
84,85,$55.00 ,10/24/19,Philadelphia,NYC,11:15:00 AM,12:40:00 PM,train
85,120,$12.00 ,10/24/19,Philadelphia,NYC,8:00:00 AM,10:00:00 AM,bus
86,120,$12.00 ,10/24/19,Philadelphia,NYC,1:00:00 PM,3:00:00 PM,bus
87,130,$8.00 ,10/24/19,Philadelphia,NYC,10:00:00 AM,12:10:00 PM,bus
88,120,$12.00 ,10/24/19,Philadelphia,NYC,2:00:00 PM,4:00:00 PM,bus
89,91,$55.00 ,10/24/19,Philadelphia,NYC,3:25:00 PM,4:56:00 PM,train
90,120,$12.00 ,10/24/19,Philadelphia,NYC,3:00:00 PM,5:00:00 PM,bus
91,120,$12.00 ,10/24/19,Philadelphia,NYC,7:00:00 AM,9:00:00 AM,bus
92,120,$9.00 ,10/24/19,Philadelphia,NYC,11:45:00 PM,1:45:00 AM,bus
93,129,$8.00 ,10/24/19,Philadelphia,NYC,12:01:00 PM,2:10:00 PM,bus
94,89,$55.00 ,10/24/19,Philadelphia,NYC,6:46:00 AM,8:15:00 AM,train
95,120,$8.00 ,10/24/19,Philadelphia,NYC,2:05:00 AM,4:05:00 AM,bus
96,119,$10.00 ,10/24/19,Philadelphia,NYC,10:00:00 PM,11:59:00 PM,bus
97,120,$9.00 ,10/24/19,Philadelphia,NYC,8:10:00 AM,10:10:00 AM,bus
98,120,$12.00 ,10/24/19,Philadelphia,NYC,6:30:00 AM,8:30:00 AM,bus
99,85,$80.00 ,10/24/19,Philadelphia,NYC,5:59:00 PM,7:24:00 PM,train
100,130,$8.00 ,10/24/19,Philadelphia,NYC,2:00:00 PM,4:10:00 PM,bus
101,120,$12.00 ,10/24/19,Philadelphia,NYC,4:00:00 PM,6:00:00 PM,bus
102,130,$8.00 ,10/24/19,Philadelphia,NYC,6:30:00 AM,8:40:00 AM,bus
103,130,$8.00 ,10/24/19,Philadelphia,NYC,6:00:00 PM,8:10:00 PM,bus
104,95,$55.00 ,10/24/19,Philadelphia,NYC,8:01:00 PM,9:36:00 PM,train
105,140,$8.00 ,10/24/19,Philadelphia,NYC,5:00:00 PM,7:20:00 PM,bus
106,120,$12.00 ,10/24/19,Philadelphia,NYC,5:00:00 PM,7:00:00 PM,bus
107,150,$10.00 ,10/24/19,Philadelphia,NYC,7:00:00 AM,9:30:00 AM,bus
108,140,$9.00 ,10/24/19,Philadelphia,NYC,7:15:00 AM,9:35:00 AM,bus
109,80,$61.00 ,10/24/19,Philadelphia,NYC,10:01:00 AM,11:21:00 AM,train
110,120,$12.00 ,10/24/19,Philadelphia,NYC,10:00:00 PM,12:00:00 AM,bus
111,120,$12.00 ,10/24/19,Philadelphia,NYC,11:00:00 PM,1:00:00 AM,bus
112,140,$8.00 ,10/24/19,Philadelphia,NYC,3:00:00 PM,5:20:00 PM,bus
113,120,$12.00 ,10/24/19,Philadelphia,NYC,7:00:00 PM,9:00:00 PM,bus
114,86,$55.00 ,10/24/19,Philadelphia,NYC,5:14:00 AM,6:40:00 AM,train
115,120,$12.00 ,10/24/19,Philadelphia,NYC,6:00:00 PM,8:00:00 PM,bus
116,120,$12.00 ,10/24/19,Philadelphia,NYC,8:30:00 PM,10:30:00 PM,bus
117,150,$8.00 ,10/24/19,Philadelphia,NYC,4:00:00 PM,6:30:00 PM,bus
118,150,$10.00 ,10/24/19,Philadelphia,NYC,6:00:00 PM,8:30:00 PM,bus
119,84,$61.00 ,10/24/19,Philadelphia,NYC,9:13:00 PM,10:37:00 PM,train
120,85,$80.00 ,10/24/19,Philadelphia,NYC,3:59:00 PM,5:24:00 PM,train
121,180,$8.00 ,10/24/19,Philadelphia,NYC,5:05:00 PM,8:05:00 PM,bus
122,180,$9.00 ,10/24/19,Philadelphia,NYC,1:45:00 PM,4:45:00 PM,bus
123,90,$61.00 ,10/24/19,Philadelphia,NYC,10:28:00 PM,11:58:00 PM,train
124,81,$55.00 ,10/24/19,Philadelphia,NYC,6:54:00 AM,8:15:00 AM,train
125,90,$80.00 ,10/24/19,Philadelphia,NYC,5:00:00 PM,6:30:00 PM,train
126,82,$80.00 ,10/24/19,Philadelphia,NYC,5:36:00 PM,6:58:00 PM,train
127,94,$120.00 ,10/24/19,Philadelphia,NYC,7:04:00 PM,8:38:00 PM,train
128,85,$61.00 ,10/24/19,Philadelphia,NYC,1:05:00 PM,2:30:00 PM,train
129,82,$61.00 ,10/24/19,Philadelphia,NYC,1:58:00 PM,3:20:00 PM,train
130,89,$61.00 ,10/24/19,Philadelphia,NYC,3:01:00 PM,4:30:00 PM,train
131,77,$156.00 ,10/24/19,Philadelphia,NYC,5:35:00 PM,6:52:00 PM,train
132,101,$55.00 ,10/24/19,Philadelphia,NYC,11:44:00 PM,1:25:00 AM,train
133,99,$61.00 ,10/24/19,Philadelphia,NYC,7:02:00 PM,8:41:00 PM,train
134,77,$115.00 ,10/24/19,Philadelphia,NYC,8:35:00 PM,9:52:00 PM,train
135,76,$156.00 ,10/24/19,Philadelphia,NYC,6:34:00 PM,7:50:00 PM,train
136,73,$198.00 ,10/24/19,Philadelphia,NYC,4:36:00 PM,5:49:00 PM,train
137,75,$115.00 ,10/24/19,Philadelphia,NYC,9:35:00 PM,10:50:00 PM,train
138,74,$156.00 ,10/24/19,Philadelphia,NYC,7:38:00 AM,8:52:00 AM,train
139,74,$115.00 ,10/24/19,Philadelphia,NYC,1:32:00 PM,2:46:00 PM,train
140,74,$115.00 ,10/24/19,Philadelphia,NYC,2:32:00 PM,3:46:00 PM,train
141,71,$115.00 ,10/24/19,Philadelphia,NYC,8:38:00 AM,9:49:00 AM,train
142,74,$156.00 ,10/24/19,Philadelphia,NYC,3:33:00 PM,4:47:00 PM,train
143,72,$115.00 ,10/24/19,Philadelphia,NYC,12:38:00 PM,1:50:00 PM,train
144,73,$115.00 ,10/24/19,Philadelphia,NYC,6:34:00 AM,7:47:00 AM,train
145,71,$115.00 ,10/24/19,Philadelphia,NYC,11:38:00 AM,12:49:00 PM,train
146,70,$115.00 ,10/24/19,Philadelphia,NYC,9:38:00 AM,10:48:00 AM,train
147,75,$156.00 ,10/24/19,Philadelphia,NYC,7:34:00 PM,8:49:00 PM,train
148,71,$135.00 ,10/24/19,Philadelphia,NYC,10:38:00 AM,11:49:00 AM,train
149,120,$14.00 ,11/3/19,NYC,Philadelphia,8:45:00 AM,10:45:00 AM,bus
150,135,$5.00 ,11/3/19,NYC,Philadelphia,2:00:00 AM,4:15:00 AM,bus
151,110,$10.00 ,11/3/19,NYC,Philadelphia,4:00:00 PM,5:50:00 PM,bus
152,110,$10.00 ,11/3/19,NYC,Philadelphia,10:00:00 AM,11:50:00 AM,bus
153,86,$49.00 ,11/3/19,NYC,Philadelphia,9:09:00 AM,10:35:00 AM,train
154,110,$10.00 ,11/3/19,NYC,Philadelphia,8:30:00 AM,10:20:00 AM,bus
